sseqid,canonical_id,display_name,gbk_type,category,function_class,cassette_role,tier,verification_status,length_bp,organism_context
SPLICIFY_NONCDS_UNKNOWN_GRNA4_CL_UNKNOWN_426,UNKNOWN_GRNA4__CL_UNKNOWN_426,Grna4,misc_feature,UNKNOWN,Grna4,unknown,silver,unverified,104,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_GRNA5_CL_UNKNOWN_424,UNKNOWN_GRNA5__CL_UNKNOWN_424,Grna5,misc_feature,UNKNOWN,Grna5,unknown,silver,unverified,104,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_GRNA5_CL_UNKNOWN_425,UNKNOWN_GRNA5__CL_UNKNOWN_425,Grna5,misc_feature,UNKNOWN,Grna5,unknown,silver,unverified,104,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_GST_CL_UNKNOWN_627,UNKNOWN_GST__CL_UNKNOWN_627,Gst,misc_feature,UNKNOWN,Gst,unknown,silver,unverified,663,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_GYRB_CL_UNKNOWN_453,UNKNOWN_GYRB__CL_UNKNOWN_453,Gyrb,misc_feature,UNKNOWN,Gyrb,unknown,silver,unverified,971,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_H2A_CL_UNKNOWN_005,UNKNOWN_H2A__CL_UNKNOWN_005,H2A,misc_feature,UNKNOWN,H2A,unknown,silver,unverified,394,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HAEII_CL_UNKNOWN_602,UNKNOWN_HAEII__CL_UNKNOWN_602,Haeii,misc_feature,UNKNOWN,Haeii,unknown,silver,unverified,1431,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HALOTAG_CL_UNKNOWN_686,UNKNOWN_HALOTAG__CL_UNKNOWN_686,Halotag,misc_feature,UNKNOWN,Halotag,unknown,silver,unverified,879,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HBH_TAG_CL_UNKNOWN_561,UNKNOWN_HBH_TAG__CL_UNKNOWN_561,Hbh-Tag,misc_feature,UNKNOWN,Hbh-Tag,unknown,silver,unverified,289,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HBH_TAG_CL_UNKNOWN_599,UNKNOWN_HBH_TAG__CL_UNKNOWN_599,Hbh-Tag,misc_feature,UNKNOWN,Hbh-Tag,unknown,silver,unverified,284,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HIS1_CL_UNKNOWN_655,UNKNOWN_HIS1__CL_UNKNOWN_655,His1,misc_feature,UNKNOWN,His1,unknown,silver,unverified,2245,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HIS3_CL_UNKNOWN_384,UNKNOWN_HIS3__CL_UNKNOWN_384,His3,misc_feature,UNKNOWN,His3,unknown,silver,unverified,464,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HIS3_CL_UNKNOWN_385,UNKNOWN_HIS3__CL_UNKNOWN_385,His3,misc_feature,UNKNOWN,His3,unknown,silver,unverified,1414,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HIS3_CL_UNKNOWN_616,UNKNOWN_HIS3__CL_UNKNOWN_616,His3,misc_feature,UNKNOWN,His3,unknown,silver,unverified,567,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HISTONE3_CL_UNKNOWN_352,UNKNOWN_HISTONE3__CL_UNKNOWN_352,Histone3,misc_feature,UNKNOWN,Histone3,unknown,silver,unverified,294,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HISTONE3_CL_UNKNOWN_355,UNKNOWN_HISTONE3__CL_UNKNOWN_355,Histone3,misc_feature,UNKNOWN,Histone3,unknown,silver,unverified,294,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HKMT_CL_UNKNOWN_354,UNKNOWN_HKMT__CL_UNKNOWN_354,Hkmt,misc_feature,UNKNOWN,Hkmt,unknown,silver,unverified,993,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HO1_CL_UNKNOWN_272,UNKNOWN_HO1__CL_UNKNOWN_272,Ho1,misc_feature,UNKNOWN,Ho1,unknown,silver,unverified,720,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HOK_SOK_CL_UNKNOWN_008,UNKNOWN_HOK_SOK__CL_UNKNOWN_008,Hok-Sok,misc_feature,UNKNOWN,Hok-Sok,unknown,silver,unverified,581,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HOMOLOGOUS_CL_UNKNOWN_419,UNKNOWN_HOMOLOGOUS__CL_UNKNOWN_419,Homologous,misc_feature,UNKNOWN,Homologous,unknown,silver,unverified,1038,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HOMOLOGY_CL_UNKNOWN_058,UNKNOWN_HOMOLOGY__CL_UNKNOWN_058,Homology,misc_feature,UNKNOWN,Homology,unknown,silver,unverified,1012,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HOMOLOGY_CL_UNKNOWN_059,UNKNOWN_HOMOLOGY__CL_UNKNOWN_059,Homology,misc_feature,UNKNOWN,Homology,unknown,silver,unverified,1045,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HOMOLOGY_CL_UNKNOWN_260,UNKNOWN_HOMOLOGY__CL_UNKNOWN_260,Homology,misc_feature,UNKNOWN,Homology,unknown,silver,unverified,813,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HOMOLOGY_CL_UNKNOWN_261,UNKNOWN_HOMOLOGY__CL_UNKNOWN_261,Homology,misc_feature,UNKNOWN,Homology,unknown,silver,unverified,830,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HS4_CL_UNKNOWN_148,UNKNOWN_HS4__CL_UNKNOWN_148,Hs4,misc_feature,UNKNOWN,Hs4,unknown,silver,unverified,255,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HSPCSN1_CL_UNKNOWN_046,UNKNOWN_HSPCSN1__CL_UNKNOWN_046,Hspcsn1,misc_feature,UNKNOWN,Hspcsn1,unknown,silver,unverified,4101,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HTB_TAG_CL_UNKNOWN_600,UNKNOWN_HTB_TAG__CL_UNKNOWN_600,Htb-Tag,misc_feature,UNKNOWN,Htb-Tag,unknown,silver,unverified,353,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HUMAN_CL_UNKNOWN_100,UNKNOWN_HUMAN__CL_UNKNOWN_100,Human,misc_feature,UNKNOWN,Human,unknown,silver,unverified,810,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_HY2_CL_UNKNOWN_275,UNKNOWN_HY2__CL_UNKNOWN_275,Hy2,misc_feature,UNKNOWN,Hy2,unknown,silver,unverified,861,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_H_STRAND_CL_UNKNOWN_401,UNKNOWN_H_STRAND__CL_UNKNOWN_401,H-Strand,misc_feature,UNKNOWN,H-Strand,unknown,silver,unverified,157,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_I0500_CL_UNKNOWN_215,UNKNOWN_I0500__CL_UNKNOWN_215,I0500,misc_feature,UNKNOWN,I0500,unknown,silver,unverified,1210,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_IGG1_HINGE_CH2_CH_314ce28a,UNKNOWN_IGG1(HINGE_CH2_CH3)_CD28(TM+CYTO)_CD3Z(CYTO__CL_UNKNOWN_317,Igg1(Hinge-Ch2-Ch3)-Cd28(Tm+Cyto)-Cd3Z(Cyto,misc_feature,UNKNOWN,Igg1(Hinge-Ch2-Ch3)-Cd28(Tm+Cyto)-Cd3Z(Cyto,unknown,silver,unverified,1254,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_IGG1_HINGE_CH2_CH_69173359,UNKNOWN_IGG1(HINGE_CH2_CH3)_CD3Z(TM+CYTO__CL_UNKNOWN_320,Igg1(Hinge-Ch2-Ch3)-Cd3Z(Tm+Cyto,misc_feature,UNKNOWN,Igg1(Hinge-Ch2-Ch3)-Cd3Z(Tm+Cyto,unknown,silver,unverified,1110,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_IL2RGTC_CL_UNKNOWN_124,UNKNOWN_IL2RGTC__CL_UNKNOWN_124,Il2Rgtc,misc_feature,UNKNOWN,Il2Rgtc,unknown,silver,unverified,525,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_INCC_CL_UNKNOWN_161,UNKNOWN_INCC__CL_UNKNOWN_161,Incc,misc_feature,UNKNOWN,Incc,unknown,silver,unverified,251,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_INFLUENZA_CL_UNKNOWN_101,UNKNOWN_INFLUENZA__CL_UNKNOWN_101,Influenza,misc_feature,UNKNOWN,Influenza,unknown,silver,unverified,1497,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_INTERNAL_CL_UNKNOWN_038,UNKNOWN_INTERNAL__CL_UNKNOWN_038,Internal,misc_feature,UNKNOWN,Internal,unknown,silver,unverified,547,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_INTIMIN_CL_UNKNOWN_212,UNKNOWN_INTIMIN__CL_UNKNOWN_212,Intimin,misc_feature,UNKNOWN,Intimin,unknown,silver,unverified,1968,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_KATA_CL_UNKNOWN_367,UNKNOWN_KATA__CL_UNKNOWN_367,Kata,misc_feature,UNKNOWN,Kata,unknown,silver,unverified,898,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_KATA_CL_UNKNOWN_368,UNKNOWN_KATA__CL_UNKNOWN_368,Kata,misc_feature,UNKNOWN,Kata,unknown,silver,unverified,366,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_KINASE_CL_UNKNOWN_128,UNKNOWN_KINASE__CL_UNKNOWN_128,Kinase,misc_feature,UNKNOWN,Kinase,unknown,silver,unverified,623,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_KMO_CL_UNKNOWN_049,UNKNOWN_KMO__CL_UNKNOWN_049,Kmo,misc_feature,UNKNOWN,Kmo,unknown,silver,unverified,1000,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_KMO_CL_UNKNOWN_050,UNKNOWN_KMO__CL_UNKNOWN_050,Kmo,misc_feature,UNKNOWN,Kmo,unknown,silver,unverified,1000,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LAC_CL_UNKNOWN_539,UNKNOWN_LAC__CL_UNKNOWN_539,Lac,misc_feature,UNKNOWN,Lac,unknown,silver,unverified,177,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LAC_CL_UNKNOWN_696,UNKNOWN_LAC__CL_UNKNOWN_696,Lac,misc_feature,UNKNOWN,Lac,unknown,silver,unverified,103,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LACI_GENERATOR_CL_1f98181a,UNKNOWN_LACI_GENERATOR__CL_UNKNOWN_289,Laci Generator,misc_feature,UNKNOWN,Laci_Generator,unknown,silver,unverified,1308,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LAMBDA_CL_UNKNOWN_462,UNKNOWN_LAMBDA__CL_UNKNOWN_462,Lambda,misc_feature,UNKNOWN,Lambda,unknown,silver,unverified,399,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LAMBDA_CL_UNKNOWN_463,UNKNOWN_LAMBDA__CL_UNKNOWN_463,Lambda,misc_feature,UNKNOWN,Lambda,unknown,silver,unverified,671,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LAMBDA_CL_UNKNOWN_464,UNKNOWN_LAMBDA__CL_UNKNOWN_464,Lambda,misc_feature,UNKNOWN,Lambda,unknown,silver,unverified,399,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LAMBDA_CL_UNKNOWN_519,UNKNOWN_LAMBDA__CL_UNKNOWN_519,Lambda,misc_feature,UNKNOWN,Lambda,unknown,silver,unverified,410,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LC3_CL_UNKNOWN_003,UNKNOWN_LC3__CL_UNKNOWN_003,Lc3,misc_feature,UNKNOWN,Lc3,unknown,silver,unverified,360,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LC3DG_CL_UNKNOWN_004,UNKNOWN_LC3DG__CL_UNKNOWN_004,Lc3Dg,misc_feature,UNKNOWN,Lc3Dg,unknown,silver,unverified,360,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LEFT_CL_UNKNOWN_159,UNKNOWN_LEFT__CL_UNKNOWN_159,Left,misc_feature,UNKNOWN,Left,unknown,silver,unverified,148,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LEFT_CL_UNKNOWN_476,UNKNOWN_LEFT__CL_UNKNOWN_476,Left,misc_feature,UNKNOWN,Left,unknown,silver,unverified,969,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LEFT_CL_UNKNOWN_495,UNKNOWN_LEFT__CL_UNKNOWN_495,Left,misc_feature,UNKNOWN,Left,unknown,silver,unverified,492,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LINKER_CL_UNKNOWN_242,UNKNOWN_LINKER__CL_UNKNOWN_242,Linker,misc_feature,UNKNOWN,Linker,unknown,silver,unverified,132,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LMSIDER_CL_UNKNOWN_373,UNKNOWN_LMSIDER__CL_UNKNOWN_373,Lmsider,misc_feature,UNKNOWN,Lmsider,unknown,silver,unverified,684,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LPP1_CL_UNKNOWN_416,UNKNOWN_LPP1__CL_UNKNOWN_416,Lpp1,misc_feature,UNKNOWN,Lpp1,unknown,silver,unverified,805,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_LYS1_CL_UNKNOWN_615,UNKNOWN_LYS1__CL_UNKNOWN_615,Lys1,misc_feature,UNKNOWN,Lys1,unknown,silver,unverified,715,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_M13_CL_UNKNOWN_017,UNKNOWN_M13__CL_UNKNOWN_017,M13,misc_feature,UNKNOWN,M13,unknown,silver,unverified,323,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MALTOSE_BINDING_C_466c8dce,UNKNOWN_MALTOSE_BINDING__CL_UNKNOWN_077,Maltose-Binding,misc_feature,UNKNOWN,Maltose-Binding,unknown,silver,unverified,1113,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MAMMALIAN_CL_UNKNOWN_549,UNKNOWN_MAMMALIAN__CL_UNKNOWN_549,Mammalian,misc_feature,UNKNOWN,Mammalian,unknown,silver,unverified,231,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MAMMALIAN_CL_UNKNOWN_551,UNKNOWN_MAMMALIAN__CL_UNKNOWN_551,Mammalian,misc_feature,UNKNOWN,Mammalian,unknown,silver,unverified,230,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MANNOPINE_CL_UNKNOWN_638,UNKNOWN_MANNOPINE__CL_UNKNOWN_638,Mannopine,misc_feature,UNKNOWN,Mannopine,unknown,silver,unverified,458,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MCS_CL_UNKNOWN_587,UNKNOWN_MCS__CL_UNKNOWN_587,Mcs,misc_feature,UNKNOWN,Mcs,unknown,silver,unverified,108,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MCS_CL_UNKNOWN_689,UNKNOWN_MCS__CL_UNKNOWN_689,Mcs,misc_feature,UNKNOWN,Mcs,unknown,silver,unverified,118,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MCS_CL_UNKNOWN_690,UNKNOWN_MCS__CL_UNKNOWN_690,Mcs,misc_feature,UNKNOWN,Mcs,unknown,silver,unverified,114,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MCS_PUC19_CL_UNKNOWN_423,UNKNOWN_MCS_PUC19__CL_UNKNOWN_423,Mcs-Puc19,misc_feature,UNKNOWN,Mcs-Puc19,unknown,silver,unverified,212,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MHC_CL_UNKNOWN_499,UNKNOWN_MHC__CL_UNKNOWN_499,Mhc,misc_feature,UNKNOWN,Mhc,unknown,silver,unverified,121,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MHC_CL_UNKNOWN_500,UNKNOWN_MHC__CL_UNKNOWN_500,Mhc,misc_feature,UNKNOWN,Mhc,unknown,silver,unverified,100,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MINIMAL_CL_UNKNOWN_374,UNKNOWN_MINIMAL__CL_UNKNOWN_374,Minimal,misc_feature,UNKNOWN,Minimal,unknown,silver,unverified,2147,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MINI_WHITE_CL_UNKNOWN_396,UNKNOWN_MINI_WHITE__CL_UNKNOWN_396,Mini-White,misc_feature,UNKNOWN,Mini-White,unknown,silver,unverified,4127,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MINI_WHITE_CL_UNKNOWN_508,UNKNOWN_MINI_WHITE__CL_UNKNOWN_508,Mini-White,misc_feature,UNKNOWN,Mini-White,unknown,silver,unverified,861,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MNASE_CL_UNKNOWN_107,UNKNOWN_MNASE__CL_UNKNOWN_107,Mnase,misc_feature,UNKNOWN,Mnase,unknown,silver,unverified,450,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOB_CL_UNKNOWN_173,UNKNOWN_MOB__CL_UNKNOWN_173,Mob,misc_feature,UNKNOWN,Mob,unknown,silver,unverified,200,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOB_CL_UNKNOWN_176,UNKNOWN_MOB__CL_UNKNOWN_176,Mob,misc_feature,UNKNOWN,Mob,unknown,silver,unverified,799,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOB_CL_UNKNOWN_324,UNKNOWN_MOB__CL_UNKNOWN_324,Mob,misc_feature,UNKNOWN,Mob,unknown,silver,unverified,1398,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOB_CL_UNKNOWN_505,UNKNOWN_MOB__CL_UNKNOWN_505,Mob,misc_feature,UNKNOWN,Mob,unknown,silver,unverified,2060,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MORANGE_CL_UNKNOWN_270,UNKNOWN_MORANGE__CL_UNKNOWN_270,Morange,misc_feature,UNKNOWN,Morange,unknown,silver,unverified,708,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOS1_CL_UNKNOWN_013,UNKNOWN_MOS1__CL_UNKNOWN_013,Mos1,misc_feature,UNKNOWN,Mos1,unknown,silver,unverified,232,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOS1_CL_UNKNOWN_016,UNKNOWN_MOS1__CL_UNKNOWN_016,Mos1,misc_feature,UNKNOWN,Mos1,unknown,silver,unverified,2314,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOS1LEFTIR_CL_UNKNOWN_015,UNKNOWN_MOS1LEFTIR__CL_UNKNOWN_015,Mos1Leftir,misc_feature,UNKNOWN,Mos1Leftir,unknown,silver,unverified,358,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MOS1RIGHTIR_CL_UNKNOWN_014,UNKNOWN_MOS1RIGHTIR__CL_UNKNOWN_014,Mos1Rightir,misc_feature,UNKNOWN,Mos1Rightir,unknown,silver,unverified,939,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MRUBY2_CL_UNKNOWN_214,UNKNOWN_MRUBY2__CL_UNKNOWN_214,Mruby2,misc_feature,UNKNOWN,Mruby2,unknown,silver,unverified,735,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MSCARLET_I_CL_UNKNOWN_065,UNKNOWN_MSCARLET_I__CL_UNKNOWN_065,Mscarlet-I,misc_feature,UNKNOWN,Mscarlet-I,unknown,silver,unverified,594,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MSD_CL_UNKNOWN_033,UNKNOWN_MSD__CL_UNKNOWN_033,Msd,misc_feature,UNKNOWN,Msd,unknown,silver,unverified,197,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MTAD_CL_UNKNOWN_283,UNKNOWN_MTAD__CL_UNKNOWN_283,Mtad,misc_feature,UNKNOWN,Mtad,unknown,silver,unverified,176,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTICLONING_CL_U_c79e8c61,UNKNOWN_MULTICLONING__CL_UNKNOWN_544,Multicloning,misc_feature,UNKNOWN,Multicloning,unknown,silver,unverified,117,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_094,UNKNOWN_MULTIPLE__CL_UNKNOWN_094,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,120,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_199,UNKNOWN_MULTIPLE__CL_UNKNOWN_199,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,124,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_328,UNKNOWN_MULTIPLE__CL_UNKNOWN_328,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,402,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_366,UNKNOWN_MULTIPLE__CL_UNKNOWN_366,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,267,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_371,UNKNOWN_MULTIPLE__CL_UNKNOWN_371,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,106,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_485,UNKNOWN_MULTIPLE__CL_UNKNOWN_485,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,134,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_523,UNKNOWN_MULTIPLE__CL_UNKNOWN_523,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,178,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_575,UNKNOWN_MULTIPLE__CL_UNKNOWN_575,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,252,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_612,UNKNOWN_MULTIPLE__CL_UNKNOWN_612,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,113,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_626,UNKNOWN_MULTIPLE__CL_UNKNOWN_626,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,173,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_639,UNKNOWN_MULTIPLE__CL_UNKNOWN_639,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,114,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_661,UNKNOWN_MULTIPLE__CL_UNKNOWN_661,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,1807,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_694,UNKNOWN_MULTIPLE__CL_UNKNOWN_694,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,101,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MULTIPLE_CL_UNKNOWN_695,UNKNOWN_MULTIPLE__CL_UNKNOWN_695,Multiple,misc_feature,UNKNOWN,Multiple,unknown,silver,unverified,104,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MYC_CL_UNKNOWN_167,UNKNOWN_MYC__CL_UNKNOWN_167,Myc,misc_feature,UNKNOWN,Myc,unknown,silver,unverified,174,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_MYC_CL_UNKNOWN_356,UNKNOWN_MYC__CL_UNKNOWN_356,Myc,misc_feature,UNKNOWN,Myc,unknown,silver,unverified,348,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NARL_CL_UNKNOWN_250,UNKNOWN_NARL__CL_UNKNOWN_250,Narl,misc_feature,UNKNOWN,Narl,unknown,silver,unverified,393,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NARL_YDFI_CL_UNKNOWN_243,UNKNOWN_NARL_YDFI__CL_UNKNOWN_243,Narl-Ydfi,misc_feature,UNKNOWN,Narl-Ydfi,unknown,silver,unverified,660,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NARX_CL_UNKNOWN_127,UNKNOWN_NARX__CL_UNKNOWN_127,Narx,misc_feature,UNKNOWN,Narx,unknown,silver,unverified,1008,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NARX_CL_UNKNOWN_233,UNKNOWN_NARX__CL_UNKNOWN_233,Narx,misc_feature,UNKNOWN,Narx,unknown,silver,unverified,1797,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NATNT2_CL_UNKNOWN_097,UNKNOWN_NATNT2__CL_UNKNOWN_097,Natnt2,misc_feature,UNKNOWN,Natnt2,unknown,silver,unverified,1353,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NEUT5L_CL_UNKNOWN_164,UNKNOWN_NEUT5L__CL_UNKNOWN_164,Neut5L,misc_feature,UNKNOWN,Neut5L,unknown,silver,unverified,300,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NEUT5L_CL_UNKNOWN_165,UNKNOWN_NEUT5L__CL_UNKNOWN_165,Neut5L,misc_feature,UNKNOWN,Neut5L,unknown,silver,unverified,250,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NMT1_CL_UNKNOWN_648,UNKNOWN_NMT1__CL_UNKNOWN_648,Nmt1,misc_feature,UNKNOWN,Nmt1,unknown,silver,unverified,1163,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NMT1_CL_UNKNOWN_649,UNKNOWN_NMT1__CL_UNKNOWN_649,Nmt1,misc_feature,UNKNOWN,Nmt1,unknown,silver,unverified,1166,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_NMT1_CL_UNKNOWN_650,UNKNOWN_NMT1__CL_UNKNOWN_650,Nmt1,misc_feature,UNKNOWN,Nmt1,unknown,silver,unverified,1169,u|n|k|n|o|w|n
